Id,Job Title,Company Name,Experience,Salary,Date Posted,Location,Skills,URL
3206,Key Account Manager,Paytm,2 - 5 yrs,Not Mentioned,few days ago,"Delhi,  Delhi/NCR,  Bengaluru / Bangalore","commerce  ,  financial products  ,  internet",https://www.timesjobs.com/job-detail/key-account-manager-paytm-delhi-delhi-ncr-bengaluru-bangalore-2-to-5-yrs-jobid-hOy0ZL7e2Z1zpSvf__PLUS__uAgZw==&source=srp
3207,National key account manager,HyreFox Consultants,3 - 5 yrs,Not Mentioned,few days ago,Bengaluru / Bangalore,"business development   ,   sales analytics   ,   relationship building   ,   communication skills   ,   leadership   ,  sales head  ,  distribution  ,  business growth  ,  key accounts  ,  manager  ,  market expansion",https://www.timesjobs.com/job-detail/national-key-account-manager-hyrefox-consultants-bengaluru-bangalore-3-to-5-yrs-jobid-F78ZDFTUYrpzpSvf__PLUS__uAgZw==&source=srp
3208,Principal Account Manager,BUSISOL SOURCING INDIA PVT. LTD,5 - 7 yrs,Not Mentioned,few days ago,"Tuticorin,  Coimbatore","Sales  ,  3 PL Sales   ,  Market exposure",https://www.timesjobs.com/job-detail/principal-account-manager-busisol-sourcing-india-pvt-ltd-tuticorin-coimbatore-5-to-7-yrs-jobid-cSNEaPqqDeJzpSvf__PLUS__uAgZw==&source=srp
3209,Principal Account Manager  Sales,BUSISOL SOURCING INDIA PVT. LTD,5 - 7 yrs,Not Mentioned,few days ago,"Tuticorin,  Coimbatore","Market exposure  ,  Sales  ,  front line sales",https://www.timesjobs.com/job-detail/principal-account-manager-sales-busisol-sourcing-india-pvt-ltd-tuticorin-coimbatore-5-to-7-yrs-jobid-p__PLUS__mb4SEA6FhzpSvf__PLUS__uAgZw==&source=srp
3210,Account Manager-EPM,Pioneer Management Consultant Pvt. Ltd.,6 - 10 yrs,Not Mentioned,few days ago,Mumbai,"sales   ,   marketing   ,   adhesive technology   ,   sealant sales   ,   coating techniques    ,  sales team  ,  presentation  ,  market share  ,  automotive sales  ,  distributors  ,  selling  ,  sales targets  ,  sales territory  ,  sales growth  ,  sales process  ,  distribution  ,  new business development  ,  sales manager  ,  key accounts  ,  payment collection",https://www.timesjobs.com/job-detail/account-manager-epm-pioneer-management-consultant-pvt-ltd-mumbai-6-to-10-yrs-jobid-7u9cuib4rpRzpSvf__PLUS__uAgZw==&source=srp
3211,Account Manager   Pre Sales,torcai digital media private limited,3 - 4 yrs,Not Mentioned,few days ago,Mumbai,"manager  ,  build  ,  sales team  ,  sales  ,  client satisfaction",https://www.timesjobs.com/job-detail/account-manager-pre-sales-torcai-digital-media-private-limited-mumbai-3-to-4-yrs-jobid-66ootunpB__SLASH__tzpSvf__PLUS__uAgZw==&source=srp
3212,Key Account Manager,Dr Nivedita Dadu's Dermatology Clinic,6 - 9 yrs,Not Mentioned,few days ago,Noida/Greater Noida,"reports  ,  accounting  ,  closing  ,  ca  ,  collection  ,  excel  ,  accounts",https://www.timesjobs.com/job-detail/key-account-manager-dr-nivedita-dadu-s-dermatology-clinic-noida-greater-noida-6-to-9-yrs-jobid-lMbwudj5qX1zpSvf__PLUS__uAgZw==&source=srp
3213,"""Key Account Manager - KAM""","Times Internet Ltd
     (More Jobs)",1 - 5 yrs,Rs 2.80 - 5.00 Lacs p.a.,few days ago,Not specified,"Corporate Sales  ,  Retail Sales  ,  Inside Sales  ,  B2b Sales",https://www.timesjobs.com/job-detail/key-account-manager-kam-timesjobs-com-noida-greater-noida-1-to-5-yrs-jobid-uk3W2bLIttdzpSvf__PLUS__uAgZw==&source=srp
3214,Key Account Manager- NW,Angel and Genie,6 - 8 yrs,Not Mentioned,few days ago,"Mumbai,  Chennai,  Bengaluru / Bangalore","reporting  ,  payment collection  ,  excel  ,  accounts  ,  finance",https://www.timesjobs.com/job-detail/key-account-manager-nw-angel-and-genie-mumbai-chennai-bengaluru-bangalore-6-to-8-yrs-jobid-x060OPlcJL1zpSvf__PLUS__uAgZw==&source=srp
3215,Key Account Manager,Netway India Pvt. Ltd.,2 - 4 yrs,Not Mentioned,6 days ago,Bengaluru / Bangalore,"overcome obstacles   ,  communication skills  ,   inside sales",https://www.timesjobs.com/job-detail/key-account-manager-netway-india-pvt-ltd-bengaluru-bangalore-2-to-4-yrs-jobid-y6LmLKYUT1ZzpSvf__PLUS__uAgZw==&source=srp
3216,Account Manager  Security Solutions,LDS INFOTECH PVT LTD,3 - 6 yrs,Not Mentioned,few days ago,Mumbai,"manager  ,  techno-commercial  ,  business development  ,  sales  ,  strategic planning  ,  marketing  ,  sales  &  marketing  ,  software sales  ,  regional sales manager  ,  demonstration",https://www.timesjobs.com/job-detail/account-manager-security-solutions-lds-infotech-pvt-ltd-mumbai-3-to-6-yrs-jobid-8zlXeo4YgLdzpSvf__PLUS__uAgZw==&source=srp
3217,Account Manager : Security Solution,LDS INFOTECH PVT LTD,3 - 6 yrs,Not Mentioned,few days ago,Mumbai,"manager  ,  techno-commercial  ,  business development  ,  sales  ,  strategic planning  ,  marketing  ,  sales  &  marketing  ,  software sales  ,  regional sales manager  ,  demonstration",https://www.timesjobs.com/job-detail/account-manager-security-solution-lds-infotech-pvt-ltd-mumbai-3-to-6-yrs-jobid-qqcUniL__PLUS__mgVzpSvf__PLUS__uAgZw==&source=srp
3218,Technical Account Manager,freshworks technologies ltd,4 - 7 yrs,Not Mentioned,4 days ago,Chennai,"technical troubleshooting   ,   customer support   ,   problem solving   ,   communication skills   ,   networking concepts   ,  dhcp  ,  ip  ,  dns  ,  infrastructure",https://www.timesjobs.com/job-detail/technical-account-manager-freshworks-technologies-ltd-chennai-4-to-7-yrs-jobid-fDx7DUQMiCNzpSvf__PLUS__uAgZw==&source=srp
3219,Enterprise Account Manager,netskope software pvt.ltd,4 - 7 yrs,Not Mentioned,few days ago,Bengaluru / Bangalore,"enterprise sales  ,   cybersecurity software  ,   saas solutions  ,   forecast accuracy  ,   channel partners   ,  sales professional  ,  manager  ,  market  ,  management  ,  collaboration  ,  lead generation  ,  selling  ,  sales targets  ,  direct sales",https://www.timesjobs.com/job-detail/enterprise-account-manager-netskope-software-pvt-ltd-bengaluru-bangalore-4-to-7-yrs-jobid-NBLitB2MaPJzpSvf__PLUS__uAgZw==&source=srp
3220,Account Manager  Digital Marketing,Invoay Software,0 - 2 yrs,Not Mentioned,few days ago,Delhi,"digital marketing  ,  strategic marketing  ,  adwords  ,  google adwords  ,  branding  ,  social media",https://www.timesjobs.com/job-detail/account-manager-digital-marketing-invoay-software-delhi-0-to-2-yrs-jobid-U8hjfq8uygVzpSvf__PLUS__uAgZw==&source=srp
3221,Account Manager  Programmatic Advertising,jivox overseas counsultant,1 - 5 yrs,Not Mentioned,few days ago,Bengaluru / Bangalore,"Programmatic Advertising   ,   Relationship Management   ,   Client Communication   ,   Campaign Management   ,   Microsoft Office   ,  digital marketing  ,  campaign management  ,  campaigns  ,  social media  ,  website  ,  online advertising",https://www.timesjobs.com/job-detail/account-manager-programmatic-advertising-jivox-overseas-counsultant-bengaluru-bangalore-1-to-5-yrs-jobid-NUSek6go9SdzpSvf__PLUS__uAgZw==&source=srp
3222,Key Account Manager,Paytm,2 - 5 yrs,Not Mentioned,few days ago,"Delhi,  Delhi/NCR","accounts  ,   acqrchuire key meants  ,   convincing skills",https://www.timesjobs.com/job-detail/key-account-manager-paytm-delhi-delhi-ncr-2-to-5-yrs-jobid-cV3cSWwcm5pzpSvf__PLUS__uAgZw==&source=srp
3223,Strategic Account Manager,BUSISOL SOURCING INDIA PVT. LTD,4 - 6 yrs,Not Mentioned,few days ago,Chennai,"multitasking  ,  conflict resolution  ,  interpersonal communication  ,  management trainee",https://www.timesjobs.com/job-detail/strategic-account-manager-busisol-sourcing-india-pvt-ltd-chennai-4-to-6-yrs-jobid-QZ__SLASH__D1DFMO51zpSvf__PLUS__uAgZw==&source=srp
3224,Major Account Manager,netskope software pvt.ltd,1 - 5 yrs,Not Mentioned,few days ago,Bengaluru / Bangalore,"cybersecurity sales   ,   networking technologies   ,   consultative selling   ,   enterprise web technologies   ,   channel partner relationships   ,  cloud security  ,  data security  ,  dlp",https://www.timesjobs.com/job-detail/major-account-manager-netskope-software-pvt-ltd-bengaluru-bangalore-1-to-5-yrs-jobid-hzYRdWdizddzpSvf__PLUS__uAgZw==&source=srp
3225,Key Account Manager,Tally Solutions Pvt Ltd,8 - 10 yrs,Not Mentioned,few days ago,Hyderabad/Secunderabad,"sales goals  ,  business development  ,  sales  ,  negotiation  ,  cxo  ,  market segmentation  ,  manager  ,  customer engagement  ,  market  ,  build  ,  lead generation",https://www.timesjobs.com/job-detail/key-account-manager-tally-solutions-pvt-ltd-hyderabad-secunderabad-8-to-10-yrs-jobid-4jJ1IQmSE2VzpSvf__PLUS__uAgZw==&source=srp
3226,Account Manager Client Servicing,Cog Digital,0 - 3 yrs,Not Mentioned,few days ago,Delhi,"search engine marketing  ,  social media marketing  ,  social media  ,  email marketing  ,  digital media  ,  display advertising",https://www.timesjobs.com/job-detail/account-manager-client-servicing-cog-digital-delhi-0-to-3-yrs-jobid-8Pf6pmLQwz1zpSvf__PLUS__uAgZw==&source=srp
3227,Key Account Manager,COREEL TECHNOLOGIES,7 - 10 yrs,Not Mentioned,few days ago,Thiruvananthapuram,"electronics  ,  cae  ,  electrical  ,  pipeline",https://www.timesjobs.com/job-detail/key-account-manager-coreel-technologies-thiruvananthapuram-7-to-10-yrs-jobid-FLYLE8fC3SNzpSvf__PLUS__uAgZw==&source=srp
3228,Senior Technical Account Manager,ICERTIS,5 - 12 yrs,Not Mentioned,few days ago,Pune,"technical support  ,   customer support  ,   software development  ,   troubleshooting  ,   communication skills   ,  sql  ,  .net  ,  asp.net  ,  windows azure  ,  mvc  ,  cloud computing  ,  c#  ,  javascript",https://www.timesjobs.com/job-detail/senior-technical-account-manager-icertis-pune-5-to-12-yrs-jobid-jh1e30tfLg9zpSvf__PLUS__uAgZw==&source=srp
3229,Key Account Manager,BUSISOL SOURCING INDIA PVT. LTD,5 - 7 yrs,Not Mentioned,few days ago,Gurgaon,"Sales  &  Negotiation skills  ,  Marketing  ,  develop strong rapport",https://www.timesjobs.com/job-detail/key-account-manager-busisol-sourcing-india-pvt-ltd-gurgaon-5-to-7-yrs-jobid-Mnj__PLUS__WEpTB2RzpSvf__PLUS__uAgZw==&source=srp
3230,Key Account Manager,"HAPPY SQUARE OUTSOURCING SERVICES PVT.LTD.
     (More Jobs)",2 - 3 yrs,Rs 6.00 - 7.00 Lacs p.a.,3 days ago,Not specified,"Uni  ,  COL  ,  UCOL  ,  UCOL",https://www.timesjobs.com/job-detail/key-account-manager-white-force-outsourcing-pvt-ltd-jalandhar-2-to-3-yrs-jobid-ekrB__PLUS__qeqAL5zpSvf__PLUS__uAgZw==&source=srp
3231,Senior Digital Account Manager,mad about digital,2 - 5 yrs,Not Mentioned,few days ago,Bengaluru / Bangalore,"reports  ,  reporting  ,  accounts",https://www.timesjobs.com/job-detail/senior-digital-account-manager-mad-about-digital-bengaluru-bangalore-2-to-5-yrs-jobid-jdmuqPEBk__PLUS__5zpSvf__PLUS__uAgZw==&source=srp
3232,Key Account Manager,BUSISOL SOURCING INDIA PVT. LTD,0 - 3 yrs,Not Mentioned,few days ago,Gurgaon,"Business allocate  ,   .handling escalations  ,   Follow-up with customers",https://www.timesjobs.com/job-detail/key-account-manager-busisol-sourcing-india-pvt-ltd-gurgaon-0-to-3-yrs-jobid-rqRTEgZmAlNzpSvf__PLUS__uAgZw==&source=srp
3233,Key Account Manager,delta IT network pvt. ltd.,3 - 5 yrs,Not Mentioned,few days ago,Gurgaon,"IT hardware  ,  workstation  ,  networking  ,  desktop",https://www.timesjobs.com/job-detail/key-account-manager-delta-it-network-pvt-ltd-gurgaon-3-to-5-yrs-jobid-av8ZbUAiuchzpSvf__PLUS__uAgZw==&source=srp
3234,Key Account Manager,ABS INDIA Pvt Ltd,0 - 3 yrs,Not Mentioned,few days ago,"Gurgaon,  Mumbai,  Pune,  Bengaluru / Bangalore","ip  ,  networking  ,  network",https://www.timesjobs.com/job-detail/key-account-manager-abs-india-pvt-ltd-gurgaon-mumbai-pune-bengaluru-bangalore-0-to-3-yrs-jobid-mF__PLUS__YbbDNPdxzpSvf__PLUS__uAgZw==&source=srp
3235,Cooperate  account manager,"Tekpillar
     (More Jobs)",2 - 5 yrs,Rs 2.20 - 3.65 Lacs p.a.,few days ago,Not specified,"Sales  ,  team leader  ,  team lead  ,  consultant  ,  manager  ,  funds  ,  loans  ,  insurance  ,  creditsales  ,  countersales  ,  channelsales  ,  crosssales  ,  lifeinsurance  ,  healthinsurance  ,  banking",https://www.timesjobs.com/job-detail/cooperate-account-manager-tekpillar-ahmedabad-gondal-porbandar-surat-valsad-vapi-2-to-5-yrs-jobid-Z53t0SzWo__PLUS__dzpSvf__PLUS__uAgZw==&source=srp
3236,key account manager,"HAPPY SQUARE OUTSOURCING SERVICES PVT.LTD.
     (More Jobs)",1 - 2 yrs,Rs 1.00 - 6.50 Lacs p.a.,few days ago,Not specified,"b2b sales  ,  field sales  ,  edtech sales",https://www.timesjobs.com/job-detail/key-account-manager-white-force-outsourcing-pvt-ltd-hyderabad-secunderabad-null-1-to-2-yrs-jobid-Lng__SLASH__2uHpE59zpSvf__PLUS__uAgZw==&source=srp
3237,Account Manager Digital Marketing,DG7,4 - 6 yrs,Not Mentioned,few days ago,Mumbai,"digital marketing  ,  digital campaigns  ,  marketing  ,  online marketing  ,  campaigns",https://www.timesjobs.com/job-detail/account-manager-digital-marketing-dg7-mumbai-4-to-6-yrs-jobid-9J6qa__SLASH__wOHEVzpSvf__PLUS__uAgZw==&source=srp
3238,Account Manager  ( Digital Marketing ),Aarna System,3 - 6 yrs,Not Mentioned,few days ago,Pune,"digital marketing  ,  campaign management  ,  content marketing  ,  seo  ,  email marketing  ,  website  ,  google adwords  ,  google webmaster tools  ,  marketing  ,  creative thinker  ,  google analytics  ,  hubspot",https://www.timesjobs.com/job-detail/account-manager-digital-marketing-aarna-system-pune-3-to-6-yrs-jobid-ZG2GxfR7vbRzpSvf__PLUS__uAgZw==&source=srp
3239,Group Account Manager,Rayadcom,6 - 10 yrs,Not Mentioned,few days ago,Mumbai,"accounting  ,   Team Lead  ,   healthcare branding",https://www.timesjobs.com/job-detail/group-account-manager-rayadcom-mumbai-6-to-10-yrs-jobid-E5U1fXE3fUdzpSvf__PLUS__uAgZw==&source=srp
3240,Key Account Manager,"LINEUP MANPOWER SOLUTIONS PRIVATE LIMTED
     (More Jobs)",3 - 5 yrs,Rs 7.00 - 8.00 Lacs p.a.,a month ago,Not specified,"insurance  ,  sales  ,  good  communication",https://www.timesjobs.com/job-detail/key-account-manager-reliance-nippon-life-insurance-company-limited-kolkata-3-to-5-yrs-jobid-L7Ba1uRvGdNzpSvf__PLUS__uAgZw==&source=srp
3241,Group Account Manager,Banana BrandWorks Pvt Ltd,7 - 10 yrs,Not Mentioned,few days ago,Chennai,"costing  ,  verbal communication  ,  team player  ,  excel  ,  invoicing",https://www.timesjobs.com/job-detail/group-account-manager-banana-brandworks-pvt-ltd-chennai-7-to-10-yrs-jobid-wiBb__SLASH__ShLDTFzpSvf__PLUS__uAgZw==&source=srp
3242,Senior Account Manager Singapore,KRDS Software Development Pvt Ltd.,7 - 10 yrs,Not Mentioned,few days ago,Chennai,"digital marketing  ,  website  ,  digital campaigns  ,  marketing  ,  campaigns  ,  mobile marketing  ,  facebook marketing  ,  social media",https://www.timesjobs.com/job-detail/senior-account-manager-singapore-krds-software-development-pvt-ltd-chennai-7-to-10-yrs-jobid-P9tlMXXaVY9zpSvf__PLUS__uAgZw==&source=srp
3243,Account Manager  ( Female ),iknoor technology pvt. ltd.,1 - 4 yrs,Not Mentioned,few days ago,Delhi,"knowledge of client  ,   handle stressful situations  ,   Accounting",https://www.timesjobs.com/job-detail/account-manager-female-iknoor-technology-pvt-ltd-delhi-1-to-4-yrs-jobid-obKsPEqwgH5zpSvf__PLUS__uAgZw==&source=srp
3244,Key account Manager,"HAPPY SQUARE OUTSOURCING SERVICES PVT.LTD.
     (More Jobs)",2 - 6 yrs,Rs 2.00 - 7.00 Lacs p.a.,6 days ago,Not specified,"Uni  ,  COL  ,  UCOL  ,  UCOL",https://www.timesjobs.com/job-detail/key-account-manager-white-force-outsourcing-pvt-ltd-mumbai-2-to-6-yrs-jobid-w__SLASH__O3__PLUS__1__SLASH__25jNzpSvf__PLUS__uAgZw==&source=srp
3245,Key Account Manager,"HAPPY SQUARE OUTSOURCING SERVICES PVT.LTD.
     (More Jobs)",1 - 2 yrs,Rs 5.00 - 7.00 Lacs p.a.,a month ago,Not specified,"Uni  ,  COL  ,  UCOL  ,  UCOL",https://www.timesjobs.com/job-detail/key-account-manager-white-force-outsourcing-pvt-ltd-hyderabad-secunderabad-nagpur-amritsar-bathinda-coimbatore-1-to-2-yrs-jobid-8iNtCQOJYIVzpSvf__PLUS__uAgZw==&source=srp
3246,Key Account Manager,"Tekpillar
     (More Jobs)",2 - 4 yrs,Rs 3.00 - 4.50 Lacs p.a.,few days ago,Not specified,"Sales  ,  Broking  ,  Communication  ,  Pharma  ,  Team handling  ,  Banking  ,  Cross sales  ,  Micro finance  ,  Loans  ,  Dealer  ,  Credit Card  ,  Insurance  ,  Mutual fund  ,  CASA  ,  MR  ,  FMCG  ,  B2B  ,  B2C  ,  NBFC  ,  BFSI",https://www.timesjobs.com/job-detail/key-account-manager-tekpillar-nasik-navi-mumbai-pune-sangli-yavatmal-2-to-4-yrs-jobid-KEfEiYhPVJ5zpSvf__PLUS__uAgZw==&source=srp
3247,Key Account Manager,"HAPPY SQUARE OUTSOURCING SERVICES PVT.LTD.
     (More Jobs)",1 - 2 yrs,Rs 5.50 - 7.00 Lacs p.a.,a month ago,Not specified,"Uni  ,  COL  ,  UCOL  ,  UCOL",https://www.timesjobs.com/job-detail/key-account-manager-white-force-outsourcing-pvt-ltd-kolkata-1-to-2-yrs-jobid-ZixE7H9fMY1zpSvf__PLUS__uAgZw==&source=srp
3248,Key Account Manager,"HAPPY SQUARE OUTSOURCING SERVICES PVT.LTD.
     (More Jobs)",1 - 5 yrs,Rs 5.25 - 7.00 Lacs p.a.,a month ago,Not specified,"Uni  ,  COL  ,  UCOL  ,  UCOL",https://www.timesjobs.com/job-detail/key-account-manager-white-force-outsourcing-pvt-ltd-bengaluru-bangalore-1-to-5-yrs-jobid-PJZw0ytQGhJzpSvf__PLUS__uAgZw==&source=srp
3249,Key Account Manager,"HAPPY SQUARE OUTSOURCING SERVICES PVT.LTD.
     (More Jobs)",1 - 5 yrs,Rs 5.50 - 7.00 Lacs p.a.,a month ago,Not specified,"Uni  ,  COL  ,  UCOL  ,  UCOL",https://www.timesjobs.com/job-detail/key-account-manager-white-force-outsourcing-pvt-ltd-jaipur-1-to-5-yrs-jobid-DOVlNqjEOfdzpSvf__PLUS__uAgZw==&source=srp
3250,Key account manager,"HAPPY SQUARE OUTSOURCING SERVICES PVT.LTD.
     (More Jobs)",1 - 4 yrs,Rs 3.50 - 7.00 Lacs p.a.,a month ago,Not specified,"Uni  ,  COL  ,  UCOL  ,  UCOL",https://www.timesjobs.com/job-detail/key-account-manager-white-force-outsourcing-pvt-ltd-amritsar-1-to-4-yrs-jobid-WSH__SLASH__8n__SLASH__rGtpzpSvf__PLUS__uAgZw==&source=srp
3251,Key Account Manager,"HAPPY SQUARE OUTSOURCING SERVICES PVT.LTD.
     (More Jobs)",1 - 2 yrs,Rs 3.50 - 7.00 Lacs p.a.,a month ago,Not specified,"Uni  ,  COL  ,  UCOL  ,  UCOL",https://www.timesjobs.com/job-detail/key-account-manager-white-force-outsourcing-pvt-ltd-nasik-1-to-2-yrs-jobid-GYeE6jZ1YF1zpSvf__PLUS__uAgZw==&source=srp
3252,Key Account Manager,"HAPPY SQUARE OUTSOURCING SERVICES PVT.LTD.
     (More Jobs)",1 - 2 yrs,Rs 5.50 - 7.00 Lacs p.a.,a month ago,Not specified,"Uni  ,  COL  ,  UCOL  ,  UCOL",https://www.timesjobs.com/job-detail/key-account-manager-white-force-outsourcing-pvt-ltd-delhi-1-to-2-yrs-jobid-__SLASH__PCDv2z__SLASH__LPhzpSvf__PLUS__uAgZw==&source=srp
